2	10	8	2	300	10	10	10	1.3
11	58	28	58	28	0	480
12	17	53	17	53	0	480
21	58	28	58	28	0	1080
22	17	53	17	53	0	1080
1	52	58	12	38	22	422
2	54	4	43	31	16	416
3	44	24	30	55	158	558
4	17	7	18	2	113	513
5	40	28	20	32	202	602
6	49	36	20	44	231	631
7	7	18	33	20	344	744
8	41	29	32	33	313	713
9	37	41	30	55	429	829
10	51	29	4	20	459	859
1001	10	10	10	10	107	507
1002	30	44	30	44	155	555
1011	10	10	10	10	245	645
1012	30	44	30	44	244	644
1021	10	10	10	10	329	729
1022	30	44	30	44	335	735
1031	10	10	10	10	428	828
1032	30	44	30	44	426	826
